N,a,tau,rho,psi0,psi1,psi2,psi3,psi4,psi5,psi6,psi7,psi8,psi9,psi10,psi11,psi12,psi13,psi14,psi15,S,U,w,E,S_relative_error,rho_relative_error,potential_relative_error,friedmann_relative_error
-5.41666666666666685e-02,9.47274214308762907e-01,-5.32891247624490069e-02,7.08943798721205609e-01,1.08463215382138256e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.62702718000974553e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.17644831848373599e+00,7.08943798728315921e-01,-8.92635471414742199e-01,1.03337907350262159e+00,2.97892576242830429e-11,6.83099681824891056e-12,1.00294442968027052e-11,4.53499242378472469e-12
-5.00000000000000028e-02,9.51229424500714016e-01,-4.92519098263938179e-02,7.07982500562019501e-01,1.07787552617132310e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,4.31194219593791003e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.16183424276460778e+00,7.07982500569617534e-01,-8.90262345299571600e-01,1.03075306006937484e+00,3.12649771137714241e-11,7.30083770659075753e-12,1.07319507297342476e-11,4.86493031380481414e-12
-4.58333333333333301e-02,9.55201149116288395e-01,-4.52044173146209163e-02,7.07001489270933203e-01,1.07116095100372477e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.99037015381134823e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.14740170600916858e+00,7.07001489278873518e-01,-8.87879310530226951e-01,1.02813769453297432e+00,3.23307223772884412e-11,7.60587537839027371e-12,1.12309736153711251e-11,5.08716631687809080e-12
-4.16666666666666644e-02,9.59189457109138166e-01,-4.11466363382651523e-02,7.06000762819835481e-01,1.06448815926065365e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.66222507162802455e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.13314845309861001e+00,7.06000762826389128e-01,-8.85486325734517132e-01,1.02553272178042931e+00,2.80490051480478815e-11,6.07099486935772082e-12,9.28277540115617426e-12,4.07557125369280697e-12
-3.74999999999999986e-02,9.63194417720821816e-01,-3.70785552344668201e-02,7.04980320949251227e-01,1.05785688314107018e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.32742048266808929e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.11907225693600831e+00,7.04980320953454198e-01,-8.83083349367506876e-01,1.02293788882292103e+00,2.07563577178492770e-11,3.53501728957718953e-12,5.96182784029932239e-12,2.38150039959225986e-12
-3.33333333333333329e-02,9.67216100482005903e-01,-3.30001615569129186e-02,7.03940165181878963e-01,1.05126685607346615e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.98586943962367291e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.10517091809490031e+00,7.03940165184985256e-01,-8.80670339710796446e-01,1.02035294480293093e+00,1.74204724352979626e-11,2.33387454374334462e-12,4.41272306117443454e-12,1.57780638064086413e-12
-2.91666666666666671e-02,9.71254575213672866e-01,-2.89114420646113188e-02,7.02880298838481021e-01,1.04471781268214170e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.63748451979804689e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.09144226445995063e+00,7.02880298840985462e-01,-8.78247254871796224e-01,1.01777764100234114e+00,1.55746642112274600e-11,1.66703972514770321e-12,3.56311181730250036e-12,1.13115340697731777e-12
-2.50000000000000014e-02,9.75309912028332615e-01,-2.48123827148673919e-02,7.01800727047766637e-01,1.03820948876571273e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.28217782845665899e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.07788415089880329e+00,7.01800727049772588e-01,-8.75814052783000396e-01,1.01521173084741578e+00,1.31477718204727889e-11,1.22554700220125933e-12,2.85829136901203058e-12,8.34615771153823426e-13
-2.08333333333333322e-02,9.79382181331240109e-01,-2.07029686544749694e-02,7.00701456759007524e-01,1.03174162127116875e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.91986100282063189e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.06449445892952999e+00,7.00701456760457475e-01,-8.73370691201255878e-01,1.01265496991493187e+00,1.09635746218198037e-11,6.80836080872001598e-13,2.06928536564486729e-12,4.65105532493405305e-13
-1.66666666666666664e-02,9.83471453821617492e-01,-1.65831842100579961e-02,6.99582496755730698e-01,1.02531394826454303e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.55044521666224751e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.05127109638619598e+00,6.99582496754753480e-01,-8.70917127707029448e-01,1.01010711593866875e+00,9.67577572205728978e-12,2.64581208827219855e-12,1.39685928508534101e-12,1.81410771468017155e-12
-1.25000000000000007e-02,9.87577800493881441e-01,-1.24530128819547187e-02,6.98443857662691792e-01,1.01892620890315189e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.17384118539063526e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.03821199709287804e+00,6.98443857658919698e-01,-8.68453319703671123e-01,1.00756792881240620e+00,1.06461265859241341e-11,6.80127859008260112e-12,5.40071146320898461e-12,4.67910990266716652e-12
-8.33333333333333322e-03,9.91701292638875964e-01,-8.31243733465500574e-03,6.97285551959004879e-01,1.01257814340419028e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.89959171233633301e-04,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.02531512053536900e+00,6.97285551954934690e-01,-8.65979224416674409e-01,1.00503717059578035e+00,1.06700247227999751e-11,7.26731098485653455e-12,5.83719054434293078e-12,5.01661356536040228e-12
-4.16666666666666661e-03,9.95842001845109959e-01,-4.16143938670059717e-03,6.96107593993221085e-01,1.00626949301806534e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.98708987190487347e-04,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.01257845154769077e+00,6.96107593992388640e-01,-8.63494798892934012e-01,1.00251460552096172e+00,6.96870004410655827e-12,2.14705635831369694e-12,1.19585712187050844e-12,1.48709392331991390e-12
0.00000000000000000e+00,1.00000000000000000e+00,0.00000000000000000e+00,6.94910000000000028e-01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00000000000000000e+00,6.94910000000000028e-01,-8.60999999999999988e-01,1.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00
4.16666666666666661e-03,1.00417535929111845e+00,4.17190072334987488e-03,6.93692788098151047e-01,9.93769407583506514e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.06258859275046731e-04,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.87577800495134217e-01,6.93692788097431068e-01,-8.58494784425328894e-01,9.97493122622722050e-01,1.26853363893003809e-12,1.21730490358138517e-12,1.03789407043437627e-12,8.48685399479838359e-13
8.33333333333333322e-03,1.00836815220744702e+00,8.35428354967358670e-03,6.92455978305090536e-01,9.87577459934111390e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.20159093467954939e-04,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.75309912030850046e-01,6.92455978303110564e-01,-8.55979108675531730e-01,9.94993744162633087e-01,2.58115977013100585e-12,3.23115480497521629e-12,2.85934673705684451e-12,2.25989199545429914e-12
1.25000000000000007e-02,1.01257845154063442e+00,1.25471701243061902e-02,6.91199592548985997e-01,9.81423902130862280e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.24179263269372274e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.63194417722710972e-01,6.91199592547280250e-01,-8.53452929075619315e-01,9.92501637581541640e-01,1.96134390310568720e-12,2.75548136787236912e-12,2.46780622185828605e-12,1.93347467598059405e-12
1.66666666666666664e-02,1.01680633038626089e+00,1.67505829812728754e-02,6.89923654684040821e-01,9.75308480132988542e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.67125182949703997e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.51229424501997656e-01,6.89923654682148890e-01,-8.50916201768243452e-01,9.90016578035646577e-01,1.34945348410071446e-12,2.94306025885257045e-12,2.74223248242640849e-12,2.07175788902712611e-12
2.08333333333333322e-02,1.02105186214510746e+00,2.09645455485923948e-02,6.88628190493759007e-01,9.69230940743669556e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.10862945135062039e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.39413062813021837e-01,6.88628190491292869e-01,-8.48368882712935535e-01,9.87538342875447950e-01,4.83248756845702998e-13,3.50819983111729814e-12,3.58123358679293357e-12,2.47720066043831247e-12
2.50000000000000014e-02,1.02531512052442886e+00,2.51890821574186248e-02,6.87313227703142182e-01,9.63191031578993551e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.55401867516818516e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.27743486325598887e-01,6.87313227699996809e-01,-8.45810927685342717e-01,9.85066711650015137e-01,3.18403787808867364e-12,4.08543872097018939e-12,4.57633102972731492e-12,2.89375738387674665e-12
2.91666666666666671e-02,1.02959617953923477e+00,2.94242180503006094e-02,6.85978795988478218e-01,9.57188501033642836e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.00751308077897971e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.16218871645963162e-01,6.85978795984830247e-01,-8.43242292276459082e-01,9.82601466109930488e-01,5.36390746017986144e-12,4.47695897991494176e-12,5.31790608640622012e-12,3.18081925125418084e-12
3.33333333333333329e-02,1.03389511351357410e+00,3.36699793897894256e-02,6.84624926987172255e-01,9.51223098243536347e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.46920664366403599e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.04837418026768869e-01,6.84624926982415838e-01,-8.40662931891855481e-01,9.80142390210143710e-01,1.01572371558209831e-11,5.32890892140789099e-12,6.94747926147489075e-12,3.79751452864407858e-12
3.74999999999999986e-02,1.03821199708182510e+00,3.79263932660449735e-02,6.83251654306272327e-01,9.45294573052320897e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.93919372835029209e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.93597347089399086e-01,6.83251654298931088e-01,-8.38072801750904928e-01,9.77689270112057529e-01,2.13928535665087682e-11,7.28041305208379299e-12,1.07445604878396702e-11,5.20397274792134163e-12
4.16666666666666644e-02,1.04254690518999138e+00,4.21934877035994998e-02,6.81859013529922176e-01,9.39402675981184543e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.41756908238295862e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.82496902557207918e-01,6.81859013520364154e-01,-8.35471856886005115e-01,9.75241894184957547e-01,3.10341448256135087e-11,8.91146338987780015e-12,1.40175913961354100e-11,6.38867770279599899e-12
4.58333333333333301e-02,1.04689991309700337e+00,4.64712916705383519e-02,6.80447042229246235e-01,9.33547158187008730e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.90442782787078087e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.71534349971358702e-01,6.80447042220007181e-01,-8.32860052141797924e-01,9.72800053008589405e-01,2.96019779389287363e-11,8.63055513015131891e-12,1.35779177409347724e-11,6.20563017941337186e-12
5.00000000000000028e-02,1.05127109637602412e+00,5.07598350886961508e-02,6.79015779973066724e-01,9.27727771415020497e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.39986545181326758e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.60707976401578145e-01,6.79015779964349475e-01,-8.30237342174385495e-01,9.70363539376086881e-01,2.72794760844556540e-11,8.20712071282460364e-12,1.28380656267067724e-11,5.91848294733689982e-12
5.41666666666666685e-02,1.05566053091576206e+00,5.50591488389470529e-02,6.77565268332946835e-01,9.21944267972473863e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-5.90397780046757279e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.50016090201169083e-01,6.77565268323937264e-01,-8.27603681450542750e-01,9.67932148293905392e-01,2.85042406594735918e-11,8.38297398316658419e-12,1.32969785913350869e-11,6.06260712420835070e-12
